Growth_Percentage
""
0.2047667862634548
1.8400340353116356
1.4034154744962928
1.2231052106706555
2.323754117894442
-0.986676507802615
1.683760683760684
1.47310686482661
0.29646587494634447
0.22878269506676951
0.13586012813603987
0.19873484449130197
0.48491644678979773
0.5855717120265349
0.18065932013447883
0.2233893612813922
0.2291374372037991
0.19648408527829053
0.40795744306691284
0.4190517526713169
0.1888253454122173
0.10375552964258605
0.3016839782266747
0.1579729151744076
0.07912101115757775
0.058617337255108204
0.21556037731806543
0.13850608371142048
0.1764887604078118
0.1699467714449947
0.16284997944755863
0.142599566850238
0.26893216024811006
0.15902895239735604
0.18914357370904744
0.17173042596478316
0.1786201949797961
0.522639006116661
0.15064354982743988
0.263735533288304
0.18460041478808842
0.1066081847900957
0.1053011762766014
0.14011777275236037
0.20840205586990845
0.20363318626940852
0.18317960067762007
0.25254927164318186
0.1328665187325191
0.22438174469374395
0.1409635981563353
0.1001029019656714
0.10799227155481028
0.10722364676632457
0.09050654420800175
0.07594746006292641
0.09580093613563623
0.09190186302389458
0.06698008916650422
-0.02492567703670101
0.0992855267847701
